54.6992335284814,18.017578125,85.23368072509766
54.342148864483406,18.017578125,185.6082000732422
54.03358633521085,18.0615234375,151.9431762695312
53.69670647530323,18.0615234375,132.3741912841797
53.461890432859114,18.193359375,100
53.17311920264064,18.369140625,91.22566986083984
52.8823912222619,18.369140625,79.89105987548828
52.562995039558004,18.4130859375,89.01717376708984
52.16045455774705,18.5888671875,87
51.83577752045248,18.720703125,124.1532135009766
51.590722643120145,18.9404296875,173.60888671875
51.37178037591737,19.2041015625,180.2667541503906
51.17934297928927,19.16015625,243.3397674560547
50.958426723359935,19.1162109375,211.60302734375
50.764259357116465,19.3798828125,274.2167053222656
50.48547354578499,19.51171875,423.3997802734375
50.17689812200107,19.4677734375,353.9576110839844
49.95121990866204,19.423828125,266.7376708984375
49.75287993415023,19.2919921875,607.4122924804688
49.468124067331644,19.51171875,728.6241455078125
49.1242192485914,19.599609375,658.4721069335938
48.893615361480194,19.51171875,1190.197998046875
48.54570549184746,19.6435546875,715.27099609375
48.07807894349861,19.599609375,236.8339385986328
47.754097979680026,19.775390625,169.4188385009766
47.42808726171425,19.86328125,108.0792007446289
